ROAD_CLASS,DISTRICT,LOCCOORD,ACCLOC,TRAFFCTL,VISIBILITY,LIGHT,RDSFCOND,IMPACTYPE,INVTYPE,INJURY,VEHTYPE,HOUR,CYCLIST,AUTOMOBILE,MOTORCYCLE,TRUCK,TRSN_CITY_VEH,EMERG_VEH,SPEEDING,AG_DRIV,REDLIGHT,ALCOHOL,DISABILITY,PEDESTRIAN,PASSENGER,POLICE_DIVISION,HOOD_ID,month
Major Arterial,Toronto and East York,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Dry,Turning Movement,Passenger,Minor,Other,18,0,1,0,0,0,0,0,1,1,0,0,0,1,14,77,7
Major Arterial,Toronto and East York,Mid-Block,Other,No Control,Clear,Daylight,Dry,Turning Movement,Driver,Major,Automobile,7,0,1,0,0,0,0,0,0,0,0,0,0,0,52,77,7
Major Arterial,Toronto and East York,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Dry,Pedestrian Collisions,Passenger,None,Other,11,0,1,0,0,0,0,0,0,0,0,0,1,1,54,60,7
Major Arterial,Scarborough,Intersection,At Intersection,Traffic Signal,"Fog, Mist, Smoke, Dust",Daylight,Wet,Pedestrian Collisions,Passenger,Minor,Other,14,0,1,0,0,0,0,0,0,0,0,0,1,1,41,123,10
Major Arterial,North York,Mid-Block,At Intersection,Traffic Signal,Clear,Dark,Wet,Turning Movement,Passenger,Minor,Other,23,0,1,0,0,0,0,0,1,1,0,0,0,1,32,34,2
Major Arterial,Toronto and East York,Intersection,At Intersection,No Control,Rain,Dawn,Wet,Pedestrian Collisions,Pedestrian,Major,Other,6,0,1,0,0,0,0,0,0,0,0,0,1,0,51,73,3
Major Arterial,Toronto and East York,Intersection,At Intersection,Traffic Signal,Clear,Dark,Dry,Angle,Driver,None,Automobile,19,0,1,0,0,0,0,0,1,1,0,0,0,0,13,93,9
Minor Arterial,Toronto and East York,Mid-Block,Non Intersection,No Control,Clear,Daylight,Dry,Pedestrian Collisions,Pedestrian,Fatal,Other,14,0,1,0,0,0,0,0,1,0,0,0,1,0,52,77,6
Major Arterial,Scarborough,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Dry,Pedestrian Collisions,Truck Driver,None,Truck,11,0,0,0,1,0,0,0,1,0,0,0,1,0,41,119,12
Major Arterial,Etobicoke York,Intersection,At Intersection,Stop Sign,Rain,Daylight,Wet,Angle,Passenger,Major,Other,17,0,1,0,1,0,0,0,1,0,0,0,0,1,12,110,6
Major Arterial,Scarborough,Mid-Block,Non Intersection,No Control,Clear,Dark,Dry,Pedestrian Collisions,Driver,None,Automobile,20,0,1,0,0,0,0,0,0,0,0,0,1,0,42,118,8
Minor Arterial,Toronto and East York,Intersection,At Intersection,No Control,Clear,Daylight,Dry,Pedestrian Collisions,Pedestrian,Major,Other,10,0,1,0,0,0,0,0,1,0,0,0,1,0,54,67,1
Major Arterial,Toronto and East York,Mid-Block,At Intersection,No Control,Clear,Dark,Dry,SMV Unattended Vehicle,Vehicle Owner,None,Other,23,0,1,1,0,0,0,1,1,0,0,0,0,0,13,92,6
Major Arterial,Etobicoke York,Intersection,At Intersection,Traffic Signal,Clear,Dark,Dry,Turning Movement,Driver,None,Automobile,23,0,1,1,0,0,0,0,1,0,0,0,0,0,23,1,7
Major Arterial,Scarborough,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Dry,Pedestrian Collisions,Pedestrian,Major,Other,13,0,1,0,0,0,0,0,0,0,0,0,1,0,43,127,3
Major Arterial,North York,Intersection,Other,Traffic Signal,Clear,Daylight,Dry,Pedestrian Collisions,Truck Driver,None,Truck,14,0,0,0,1,0,0,0,0,0,0,0,1,0,32,39,4
Major Arterial,Etobicoke York,Intersection,At Intersection,Traffic Signal,Rain,Dark,Wet,Pedestrian Collisions,Driver,None,Automobile,3,0,1,0,0,0,0,0,1,0,0,0,1,0,31,24,12
Minor Arterial,Toronto and East York,Intersection,At Intersection,No Control,Clear,Dusk,Dry,Cyclist Collisions,Driver,None,Truck,21,1,1,0,0,0,0,0,0,0,0,0,0,0,13,94,6
Collector,Toronto and East York,Mid-Block,Other,No Control,Clear,Daylight,Dry,Pedestrian Collisions,Driver,None,Automobile,15,0,1,0,0,0,0,0,1,0,0,0,1,0,14,77,1
Major Arterial,North York,Mid-Block,Non Intersection,No Control,Clear,Daylight,Dry,SMV Other,Motorcycle Passenger,Major,2 Wheels,15,0,0,1,0,0,0,0,0,0,0,0,0,0,33,47,9
Major Arterial,Toronto and East York,Intersection,At Intersection,Traffic Signal,Clear,Dark,Dry,Angle,Vehicle Owner,None,Other,6,0,1,0,0,0,0,1,1,1,0,0,0,0,51,73,12
Major Arterial,North York,Intersection,Other,Traffic Signal,Snow,Daylight,Snow,Rear End,Driver,Minor,Automobile,13,0,1,0,0,0,0,0,0,0,0,0,0,1,33,46,1
Collector,North York,Intersection,At Intersection,No Control,Clear,Dark,Dry,Pedestrian Collisions,Driver,None,Automobile,21,0,1,0,0,0,0,0,0,0,0,0,1,0,32,34,4
Major Arterial,Scarborough,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Dry,Pedestrian Collisions,Pedestrian,Major,Other,16,0,1,0,0,0,0,0,1,0,0,0,1,0,42,117,8
Major Arterial,Scarborough,Intersection,At Intersection,No Control,Clear,Daylight,Dry,Turning Movement,Driver,Major,Automobile,15,0,1,0,1,0,0,0,1,0,0,0,0,1,41,124,9
Minor Arterial,Toronto and East York,Mid-Block,Other,No Control,Clear,Daylight,Dry,Pedestrian Collisions,Driver,None,Automobile,17,0,1,0,0,0,0,0,0,0,0,0,1,0,13,109,7
Major Arterial,Toronto and East York,Intersection,Other,No Control,Clear,Daylight,Dry,Pedestrian Collisions,Pedestrian,Major,Other,13,0,1,0,0,0,0,0,0,0,0,0,1,0,53,104,6
Major Arterial,North York,Intersection,At Intersection,Traffic Signal,Clear,Dark,Dry,Pedestrian Collisions,Pedestrian,Major,Other,17,0,1,0,0,0,0,0,1,0,0,0,1,0,53,99,12
Minor Arterial,Scarborough,Mid-Block,Non Intersection,No Control,Clear,Dark,Dry,Pedestrian Collisions,Driver,None,Automobile,3,0,1,0,0,0,0,0,0,0,0,0,1,0,41,120,6
Major Arterial,Scarborough,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Dry,Pedestrian Collisions,Driver,None,Automobile,8,0,1,0,0,0,0,0,1,0,0,0,1,0,41,120,2
Major Arterial,Toronto and East York,Intersection,Other,Traffic Signal,Clear,Daylight,Dry,Pedestrian Collisions,Driver,None,Bus,13,0,0,0,0,1,0,0,0,0,0,0,1,0,52,78,7
Major Arterial,Toronto and East York,Intersection,At Intersection,No Control,Clear,Daylight,Dry,Sideswipe,Motorcycle Passenger,Major,2 Wheels,17,0,1,1,0,0,0,0,0,0,0,0,0,0,52,77,10
Major Arterial,Toronto and East York,Intersection,At Intersection,Traffic Signal,Rain,Dark,Wet,Pedestrian Collisions,Pedestrian,Major,Other,20,0,1,0,0,0,0,0,0,0,0,0,1,1,51,75,1
Major Arterial,Toronto and East York,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Dry,Turning Movement,Driver,None,Automobile,14,0,1,1,0,0,0,0,0,0,0,0,0,0,14,82,11
Major Arterial,Etobicoke York,Intersection,At Intersection,Traffic Signal,Rain,Dark,Wet,Pedestrian Collisions,Driver,None,Automobile,19,0,1,0,0,0,0,0,0,0,0,0,1,1,23,1,9
Major Arterial,Scarborough,Mid-Block,Non Intersection,No Control,Clear,Dawn,Dry,Pedestrian Collisions,Driver,Minor,Automobile,6,0,1,0,0,0,0,0,0,0,0,0,1,0,41,119,11
Minor Arterial,Toronto and East York,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Dry,Pedestrian Collisions,Pedestrian,Major,Other,9,0,1,0,0,0,0,0,1,0,0,0,1,0,55,65,2
Major Arterial,North York,Mid-Block,Non Intersection,No Control,Other,Daylight,Other,Pedestrian Collisions,Pedestrian,Fatal,Other,9,0,0,0,0,1,0,0,0,0,0,0,1,0,13,109,3
Minor Arterial,Toronto and East York,Mid-Block,Other,No Control,Clear,Dark,Dry,SMV Other,Other,None,Other,2,0,0,1,0,0,0,0,0,0,1,0,0,0,14,93,7
Major Arterial,Toronto and East York,Intersection,At Intersection,Traffic Signal,Clear,Dark,Dry,Rear End,Other,Major,Automobile,3,1,1,0,0,0,0,0,0,0,0,0,0,0,14,85,6
Major Arterial,Toronto and East York,Mid-Block,At Intersection,No Control,Clear,Daylight,Dry,Cyclist Collisions,Cyclist Passenger,Major,2 Wheels,14,1,1,0,0,0,0,0,0,0,0,0,0,1,52,76,5
Minor Arterial,Scarborough,Intersection,At Intersection,No Control,Clear,Daylight,Dry,Rear End,Driver,Minor,Automobile,10,0,1,0,0,0,0,0,0,0,0,0,0,0,41,124,11
Major Arterial,Scarborough,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Dry,Rear End,Driver,Fatal,Automobile,18,0,1,0,0,1,0,0,0,0,0,0,0,0,42,131,8
Major Arterial,Etobicoke York,Mid-Block,Non Intersection,No Control,Clear,Daylight,Dry,SMV Unattended Vehicle,Other,None,Truck,16,0,1,0,1,0,0,0,0,0,0,1,0,0,22,16,10
Major Arterial,North York,Intersection,At Intersection,Stop Sign,Clear,Daylight,Dry,Turning Movement,Driver,None,Bus,17,0,1,0,0,1,0,0,0,0,0,0,0,1,32,33,8
Major Arterial,North York,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Dry,SMV Other,Passenger,Fatal,Other,14,0,1,0,0,0,0,0,0,0,0,0,0,1,33,47,1
Major Arterial,Etobicoke York,Intersection,At Intersection,Traffic Signal,Rain,Dark,Wet,Pedestrian Collisions,Vehicle Owner,None,Other,21,0,1,0,0,0,0,0,1,0,0,0,1,0,31,22,10
Major Arterial,North York,Mid-Block,Other,No Control,Clear,Dark,Dry,Approaching,Passenger,Minor,Other,20,0,1,0,0,0,0,1,1,0,0,0,0,1,33,43,5
Local,Etobicoke York,Intersection,At Intersection,No Control,Clear,Daylight,Dry,SMV Other,Motorcycle Passenger,Major,2 Wheels,17,0,0,1,0,0,0,1,1,0,0,0,0,0,12,113,8
Major Arterial,North York,Intersection,At Intersection,No Control,"Fog, Mist, Smoke, Dust",Dark,Dry,Pedestrian Collisions,Vehicle Owner,None,Other,3,0,1,0,0,0,0,0,1,0,0,0,1,0,13,107,6
Major Arterial,Etobicoke York,Intersection,Other,No Control,Clear,Daylight,Dry,Rear End,Driver,None,Automobile,18,0,1,0,0,0,0,0,1,0,0,0,0,1,23,5,8
Collector,Toronto and East York,Other,Other,No Control,Clear,Daylight,Dry,SMV Other,Passenger,Major,Other,14,0,1,0,0,0,0,0,0,0,0,0,0,1,55,70,1
Major Arterial,North York,Mid-Block,Other,No Control,Clear,Daylight,Dry,Approaching,Driver,Minor,Automobile,15,0,1,0,0,0,0,0,0,0,0,0,0,0,33,42,1
Major Arterial,Scarborough,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Dry,Pedestrian Collisions,Other,None,Other,12,0,1,0,0,0,0,0,1,0,0,0,1,0,42,131,2
Major Arterial,Scarborough,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Dry,Angle,Driver,Minor,Automobile,17,0,1,0,0,0,0,0,1,1,0,0,0,1,42,116,3
Minor Arterial,Toronto and East York,Intersection,At Intersection,Stop Sign,Clear,Daylight,Dry,SMV Other,Driver,Major,Automobile,6,0,1,0,0,0,0,0,0,0,0,1,0,0,54,60,7
Major Arterial,Etobicoke York,Intersection,At Intersection,No Control,Clear,Daylight,Dry,Sideswipe,Passenger,Major,Other,13,0,1,0,0,0,0,0,0,0,1,0,0,1,31,25,7
Collector,North York,Intersection,At Intersection,No Control,Clear,Daylight,Dry,Pedestrian Collisions,Driver,None,Bus,8,0,0,0,0,1,0,0,1,0,0,0,1,0,33,40,3
Major Arterial,Etobicoke York,Mid-Block,Other,Pedestrian Crossover,Clear,Daylight,Wet,Pedestrian Collisions,Pedestrian,Major,Other,10,0,1,0,0,0,0,0,1,0,0,0,1,0,23,3,10
Major Arterial,Etobicoke York,Mid-Block,Other,No Control,Clear,Daylight,Dry,SMV Other,Vehicle Owner,None,Other,14,0,1,0,0,0,0,0,0,0,0,0,0,0,23,1,4
Major Arterial,Scarborough,Intersection,At Intersection,Traffic Signal,Clear,Dusk,Dry,Cyclist Collisions,Vehicle Owner,None,Other,21,1,1,0,0,0,0,0,0,0,0,0,0,0,43,136,7
Major Arterial,Scarborough,Intersection,At Intersection,Traffic Signal,Rain,Dark,Wet,Rear End,Truck Driver,None,Truck,6,0,1,0,1,0,0,0,1,0,0,0,0,1,42,132,11
Major Arterial,Toronto and East York,Intersection,Other,No Control,Clear,Daylight,Dry,Pedestrian Collisions,Pedestrian,Major,Other,10,0,1,0,0,0,0,0,0,0,0,0,1,0,11,83,2
Local,Toronto and East York,Mid-Block,Other,No Control,Clear,Daylight,Dry,Pedestrian Collisions,Other,None,Automobile,16,0,1,0,0,0,0,0,0,0,0,0,1,0,13,107,8
Major Arterial,Scarborough,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Dry,SMV Other,Driver,Major,Automobile,12,0,1,0,0,0,0,0,0,0,0,1,0,0,43,138,8
Minor Arterial,Etobicoke York,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Dry,Pedestrian Collisions,Driver,None,Automobile,13,0,1,0,0,0,0,0,1,0,0,0,1,0,22,17,8
Major Arterial,Etobicoke York,Mid-Block,Other,Stop Sign,Clear,Daylight,Dry,Turning Movement,Vehicle Owner,None,Other,14,0,1,0,0,0,0,0,1,0,0,0,0,0,23,2,9
Major Arterial,Toronto and East York,Intersection,At Intersection,Traffic Signal,Clear,Dark,Dry,Pedestrian Collisions,Pedestrian,Major,Other,2,0,1,0,0,0,0,0,1,1,0,0,1,0,51,72,9
Major Arterial,Etobicoke York,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Wet,Pedestrian Collisions,Pedestrian,Major,Other,14,0,1,0,0,0,0,0,1,0,0,0,1,0,22,9,2
Major Arterial,Scarborough,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Dry,Turning Movement,Passenger,None,Other,15,1,1,0,0,0,0,0,0,0,0,0,0,1,43,123,3
Major Arterial,Toronto and East York,Intersection,Other,No Control,Snow,Dark,Snow,Pedestrian Collisions,Pedestrian,Major,Other,19,0,0,0,1,0,0,0,0,0,1,0,1,0,14,77,1
Local,Toronto and East York,Intersection,At Intersection,Stop Sign,Clear,Daylight,Dry,Pedestrian Collisions,Pedestrian,Major,Other,17,0,1,0,0,0,0,0,0,0,0,0,1,0,55,62,4
Major Arterial,North York,Mid-Block,Non Intersection,No Control,Clear,Dark,Dry,Pedestrian Collisions,Pedestrian,Major,Other,6,0,1,0,0,0,0,0,0,0,0,0,1,0,33,48,1
Major Arterial,Toronto and East York,Intersection,Other,No Control,Clear,Daylight,Dry,Turning Movement,Vehicle Owner,None,Other,16,0,1,1,0,0,0,0,1,0,0,0,0,1,13,93,6
Major Arterial,North York,Mid-Block,Other,No Control,Rain,Dark,Wet,Turning Movement,Driver,Minor,Automobile,23,0,1,0,0,0,0,0,1,0,0,0,0,0,33,40,8
Major Arterial,Scarborough,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Dry,Rear End,Driver,None,Bus,10,0,1,0,0,1,0,0,1,0,0,0,0,0,42,130,11
Major Arterial,Etobicoke York,Intersection,Other,No Control,Clear,Dark,Dry,Rear End,Driver,None,Automobile,22,0,1,1,0,0,0,1,1,0,0,0,0,0,23,3,9
Minor Arterial,Scarborough,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Dry,SMV Other,Vehicle Owner,None,Other,12,0,0,1,0,0,0,0,0,0,0,0,0,0,41,121,9
Major Arterial,Scarborough,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Dry,Angle,Driver,Fatal,Automobile,8,0,1,0,0,0,0,0,1,1,0,0,0,0,41,126,7
Major Arterial,North York,Mid-Block,At Intersection,No Control,Snow,Dark,Wet,Pedestrian Collisions,Driver,None,Automobile,17,0,1,0,0,0,0,0,0,0,0,0,1,0,32,50,1
Major Arterial,Etobicoke York,Intersection,Other,Traffic Signal,Clear,Daylight,Dry,Turning Movement,Passenger,None,Other,14,0,1,0,1,0,0,0,0,0,0,0,0,1,22,10,8
Major Arterial,Scarborough,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Dry,Pedestrian Collisions,Driver,Minor,Automobile,9,0,1,0,0,0,0,0,1,0,0,0,1,0,43,137,5
Major Arterial,Toronto and East York,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Dry,Turning Movement,Motorcycle Passenger,Major,2 Wheels,12,0,0,1,1,0,0,1,1,0,0,0,0,0,51,73,8
Major Arterial,Etobicoke York,Mid-Block,Other,Pedestrian Crossover,Other,Daylight,Ice,Pedestrian Collisions,Vehicle Owner,None,Other,9,0,1,0,0,0,0,1,1,0,0,0,1,0,31,22,1
Major Arterial,Toronto and East York,Intersection,Other,Traffic Signal,Rain,Dark,Wet,Pedestrian Collisions,Pedestrian,Major,Other,19,0,1,0,0,0,0,0,0,0,0,0,1,0,13,96,6
Major Arterial,North York,Mid-Block,Other,No Control,Rain,Dark,Wet,SMV Other,Other,None,Other,2,0,1,0,0,0,0,1,1,0,0,0,0,0,53,56,6
Local,Etobicoke York,Intersection,At Intersection,No Control,Clear,Dark,Dry,SMV Other,Vehicle Owner,None,Other,2,0,1,0,0,0,0,1,1,0,0,0,0,0,23,5,6
Major Arterial,North York,Intersection,At Intersection,Traffic Signal,Clear,Dark,Dry,Turning Movement,Passenger,Minor,Other,23,0,1,0,0,0,0,1,1,1,0,0,0,1,33,48,6
Major Arterial,Etobicoke York,Mid-Block,Non Intersection,No Control,Clear,Daylight,Dry,Rear End,Driver,Major,Emergency,6,0,1,0,0,0,1,0,0,0,0,0,0,0,31,22,4
Major Arterial,Etobicoke York,Mid-Block,At Intersection,No Control,Clear,Dark,Dry,SMV Other,Passenger,Major,Other,2,0,1,0,0,0,0,1,1,0,0,0,0,1,22,17,8
Major Arterial,Scarborough,Intersection,At Intersection,Traffic Signal,Clear,Dark,Dry,Turning Movement,Driver,Major,Automobile,22,0,1,0,0,0,0,0,1,0,0,0,0,0,43,137,9
Major Arterial,Scarborough,Intersection,Other,Traffic Signal,Clear,Dark,Dry,Turning Movement,Passenger,Major,Other,0,0,1,0,0,0,0,0,0,0,0,0,0,1,41,119,2
Other,North York,Mid-Block,Other,No Control,Clear,Dark,Dry,SMV Other,Other,None,Other,22,0,1,0,0,0,0,0,0,0,0,0,0,0,54,44,12
Major Arterial,Etobicoke York,Mid-Block,Non Intersection,No Control,Clear,Dark,Dry,Approaching,Passenger,None,Other,20,0,1,0,0,0,0,0,1,0,1,0,0,1,23,2,12
Minor Arterial,Scarborough,Mid-Block,Other,No Control,Clear,Dark,Dry,Sideswipe,Motorcycle Passenger,Major,2 Wheels,0,0,0,1,0,0,0,0,0,0,0,0,0,0,42,131,9
Minor Arterial,Toronto and East York,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Dry,Angle,Motorcycle Passenger,Major,2 Wheels,15,0,1,1,0,0,0,0,1,1,0,0,0,0,54,57,7
Minor Arterial,Scarborough,Mid-Block,Other,No Control,Clear,Dark,Dry,SMV Other,Driver,Minor,Automobile,1,0,1,0,0,0,0,1,1,0,1,0,0,1,42,131,4
Major Arterial,Scarborough,Intersection,At Intersection,No Control,Clear,Dark,Dry,SMV Other,Driver,Major,Automobile,21,0,1,0,0,0,0,1,1,0,0,0,0,1,41,126,11
Major Arterial,Etobicoke York,Intersection,At Intersection,Traffic Signal,Clear,Dark,Dry,Pedestrian Collisions,Pedestrian,Fatal,Other,20,0,1,0,0,0,0,0,0,0,0,0,1,0,23,2,11
Minor Arterial,North York,Intersection,Other,No Control,Clear,Dark,Dry,Rear End,Driver,Minor,Automobile,20,0,1,0,0,0,0,1,1,0,0,1,0,0,32,50,4
Major Arterial,Toronto and East York,Intersection,Other,Traffic Signal,Clear,Daylight,Dry,Rear End,Motorcycle Passenger,Major,2 Wheels,15,0,1,1,0,0,0,0,1,0,0,0,0,0,55,66,4
Major Arterial,Scarborough,Intersection,At Intersection,Traffic Signal,Clear,Dark,Dry,Angle,Driver,None,Automobile,0,0,1,0,0,0,0,0,1,1,0,0,0,1,41,119,6
Major Arterial,Etobicoke York,Intersection,Other,Stop Sign,Clear,Daylight,Snow,Turning Movement,Driver,Minor,Automobile,9,0,1,0,0,0,0,0,1,0,0,0,0,1,23,8,3
Minor Arterial,Scarborough,Intersection,At Intersection,Stop Sign,Clear,Dark,Dry,Angle,Driver,Minor,Automobile,23,0,1,0,0,0,0,0,1,0,1,0,0,0,42,131,9
Major Arterial,Toronto and East York,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Dry,Pedestrian Collisions,Truck Driver,None,Truck,7,0,0,0,1,0,0,0,0,0,0,0,1,0,52,78,5
Major Arterial,Toronto and East York,Mid-Block,Other,No Control,Clear,Daylight,Dry,SMV Other,Motorcycle Passenger,Major,2 Wheels,11,0,0,1,0,0,0,1,1,0,0,0,0,0,14,85,7
Major Arterial,Toronto and East York,Intersection,At Intersection,No Control,Clear,Daylight,Dry,Rear End,Passenger,None,Other,3,0,1,0,0,0,0,1,1,0,0,0,0,1,54,58,3
Major Arterial,Toronto and East York,Intersection,Other,Traffic Signal,Clear,Daylight,Dry,Cyclist Collisions,Cyclist Passenger,Major,2 Wheels,16,1,0,0,0,0,0,0,0,0,0,0,0,0,52,76,7
Major Arterial,Etobicoke York,Intersection,At Intersection,Traffic Signal,Rain,Dark,Wet,Pedestrian Collisions,Pedestrian,Major,Other,19,0,1,0,0,0,0,0,0,0,0,0,1,0,22,18,9
Major Arterial,Scarborough,Intersection,At Intersection,No Control,Clear,Daylight,Dry,Rear End,Driver,None,Automobile,16,0,1,0,0,0,0,0,0,0,0,0,0,1,43,137,8
Local,North York,Mid-Block,Non Intersection,No Control,Clear,Daylight,Dry,SMV Unattended Vehicle,Passenger,Major,Other,10,0,1,0,0,0,0,0,1,0,0,0,0,1,31,26,8
Major Arterial,Scarborough,Mid-Block,Other,No Control,Clear,Dark,Dry,SMV Other,Driver,Major,Automobile,22,0,1,0,0,0,0,1,1,0,0,0,0,1,42,131,7
Major Arterial,Etobicoke York,Intersection,Other,Traffic Signal,Rain,Dark,Wet,Turning Movement,Driver,Major,Automobile,20,0,1,0,0,0,0,0,0,0,0,0,0,0,22,13,9
Major Arterial,Toronto and East York,Intersection,At Intersection,No Control,Clear,Daylight,Dry,Rear End,Vehicle Owner,None,Other,14,0,1,0,0,0,0,0,1,0,0,0,0,0,53,95,7
Minor Arterial,Toronto and East York,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Dry,Cyclist Collisions,Cyclist Passenger,Major,2 Wheels,10,1,1,0,0,0,0,0,0,0,0,0,0,0,51,72,10
Major Arterial,Toronto and East York,Intersection,At Intersection,Stop Sign,Clear,Daylight,Dry,Pedestrian Collisions,Vehicle Owner,None,Other,23,0,1,0,0,0,0,0,1,0,1,0,1,0,52,75,9
Major Arterial,Scarborough,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Dry,Turning Movement,Driver,None,Automobile,15,0,1,1,0,0,0,0,0,0,0,0,0,0,43,137,6
Major Arterial,Etobicoke York,Mid-Block,Non Intersection,No Control,Clear,Dark,Dry,SMV Other,Driver,Major,Automobile,3,0,1,0,0,0,0,1,1,0,0,0,0,0,23,1,3
Major Arterial,North York,Intersection,At Intersection,Traffic Signal,Clear,Dark,Dry,Pedestrian Collisions,Pedestrian,Major,Other,18,0,1,0,0,0,0,0,0,0,0,0,1,0,13,108,12
Major Arterial,Etobicoke York,Intersection,At Intersection,No Control,Rain,Daylight,Wet,Pedestrian Collisions,Driver,None,Automobile,17,0,1,0,0,0,0,0,0,0,0,0,1,0,31,21,10
Local,Scarborough,Intersection,At Intersection,No Control,Clear,Daylight,Dry,Pedestrian Collisions,Pedestrian,Major,Other,12,0,0,0,0,1,0,0,0,0,0,0,1,0,42,131,6
Minor Arterial,Scarborough,Intersection,At Intersection,No Control,Clear,Daylight,Dry,Approaching,Passenger,Fatal,Other,18,0,1,0,0,0,0,0,0,0,0,0,0,1,43,136,7
Major Arterial,Toronto and East York,Intersection,At Intersection,Traffic Signal,Clear,Dark,Dry,Pedestrian Collisions,Driver,None,Automobile,0,0,1,0,0,0,0,0,1,0,1,0,1,0,54,58,9
Minor Arterial,Toronto and East York,Intersection,At Intersection,No Control,Clear,Daylight,Dry,Cyclist Collisions,Truck Driver,None,Truck,8,1,0,0,1,0,0,0,0,0,0,0,0,0,54,59,9
Major Arterial,Scarborough,Mid-Block,Non Intersection,No Control,Clear,Daylight,Dry,SMV Other,Driver,Major,Automobile,18,0,1,0,0,0,0,0,0,0,0,0,0,0,41,126,9
Major Arterial,North York,Intersection,Other,No Control,Clear,Daylight,Dry,Turning Movement,Driver,Major,Automobile,18,0,1,0,0,0,0,0,1,0,0,0,0,1,53,55,7
Major Arterial,North York,Intersection,At Intersection,Traffic Signal,Clear,Dark,Dry,Pedestrian Collisions,Driver,None,Automobile,18,0,1,0,0,0,0,0,1,0,0,0,1,0,13,32,11
Major Arterial,Toronto and East York,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Dry,Turning Movement,Driver,None,Truck,13,0,1,0,0,0,0,1,1,0,0,0,0,0,11,93,9
Major Arterial,Scarborough,Intersection,At Intersection,Traffic Signal,Clear,Dark,Dry,Turning Movement,Passenger,Major,Other,18,0,1,0,0,0,0,0,1,1,0,0,0,1,43,137,10
Major Arterial,Toronto and East York,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Dry,Angle,Passenger,Minor,Other,15,0,1,0,0,0,0,0,1,1,0,0,0,1,52,77,4
Major Arterial,Toronto and East York,Intersection,Other,Traffic Signal,Clear,Daylight,Dry,Pedestrian Collisions,Passenger,None,Other,13,0,1,0,0,0,0,0,1,0,0,0,1,1,52,77,7
Major Arterial,Etobicoke York,Intersection,At Intersection,Traffic Signal,Clear,Dusk,Dry,Pedestrian Collisions,Vehicle Owner,None,Other,16,0,0,0,0,1,0,0,0,0,0,0,1,0,31,21,2
Minor Arterial,Toronto and East York,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Dry,Pedestrian Collisions,Pedestrian,Fatal,Other,7,0,1,0,0,0,0,0,1,0,0,0,1,0,11,83,1
Major Arterial,North York,Mid-Block,Non Intersection,No Control,Clear,Daylight,Dry,Rear End,Driver,None,Truck,11,0,1,1,0,0,0,0,1,0,0,0,0,0,31,21,6
Major Arterial,North York,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Dry,Pedestrian Collisions,Driver,None,Automobile,9,0,1,0,0,0,0,0,1,0,0,0,1,0,32,51,7
Major Arterial,Scarborough,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Dry,Pedestrian Collisions,Vehicle Owner,None,Other,8,0,0,0,1,0,0,0,0,0,0,0,1,0,42,117,8
